docID;Name;Link;criterionID;criterion;score
46;Big data as an exploration trigger or problem-solving patch: Design and integration of AI-embedded systems in the automotive industry;10.1016/j.technovation.2023.102763;B1;Examples;2
46;Big data as an exploration trigger or problem-solving patch: Design and integration of AI-embedded systems in the automotive industry;10.1016/j.technovation.2023.102763;B2;Quick Read;0
46;Big data as an exploration trigger or problem-solving patch: Design and integration of AI-embedded systems in the automotive industry;10.1016/j.technovation.2023.102763;B3;Stakeholder Inclusivity;1
46;Big data as an exploration trigger or problem-solving patch: Design and integration of AI-embedded systems in the automotive industry;10.1016/j.technovation.2023.102763;B4;Feasibility - Capabilities;1
46;Big data as an exploration trigger or problem-solving patch: Design and integration of AI-embedded systems in the automotive industry;10.1016/j.technovation.2023.102763;B5;Feasibility - Resources;0
46;Big data as an exploration trigger or problem-solving patch: Design and integration of AI-embedded systems in the automotive industry;10.1016/j.technovation.2023.102763;B6;Recommendations of Techniques;2
46;Big data as an exploration trigger or problem-solving patch: Design and integration of AI-embedded systems in the automotive industry;10.1016/j.technovation.2023.102763;B7;Recommendations of Training;0
46;Big data as an exploration trigger or problem-solving patch: Design and integration of AI-embedded systems in the automotive industry;10.1016/j.technovation.2023.102763;B8;Evidence of Adoption;1
46;Big data as an exploration trigger or problem-solving patch: Design and integration of AI-embedded systems in the automotive industry;10.1016/j.technovation.2023.102763;C1;Development of dynamic capabilities;0
46;Big data as an exploration trigger or problem-solving patch: Design and integration of AI-embedded systems in the automotive industry;10.1016/j.technovation.2023.102763;C2;Simple solutions;1
46;Big data as an exploration trigger or problem-solving patch: Design and integration of AI-embedded systems in the automotive industry;10.1016/j.technovation.2023.102763;C3;Managerial capability development;1
46;Big data as an exploration trigger or problem-solving patch: Design and integration of AI-embedded systems in the automotive industry;10.1016/j.technovation.2023.102763;C4;Access to financial resources;0
46;Big data as an exploration trigger or problem-solving patch: Design and integration of AI-embedded systems in the automotive industry;10.1016/j.technovation.2023.102763;C5;Sharing of success stories;1
46;Big data as an exploration trigger or problem-solving patch: Design and integration of AI-embedded systems in the automotive industry;10.1016/j.technovation.2023.102763;C6;Market regulation & standards;0
46;Big data as an exploration trigger or problem-solving patch: Design and integration of AI-embedded systems in the automotive industry;10.1016/j.technovation.2023.102763;C7;AI Strategy;0
46;Big data as an exploration trigger or problem-solving patch: Design and integration of AI-embedded systems in the automotive industry;10.1016/j.technovation.2023.102763;C8;Innovation culture;2
46;Big data as an exploration trigger or problem-solving patch: Design and integration of AI-embedded systems in the automotive industry;10.1016/j.technovation.2023.102763;C9;Data governance;0
46;Big data as an exploration trigger or problem-solving patch: Design and integration of AI-embedded systems in the automotive industry;10.1016/j.technovation.2023.102763;C10;Ethical considerations;0
46;Big data as an exploration trigger or problem-solving patch: Design and integration of AI-embedded systems in the automotive industry;10.1016/j.technovation.2023.102763;D1;Management support;1
46;Big data as an exploration trigger or problem-solving patch: Design and integration of AI-embedded systems in the automotive industry;10.1016/j.technovation.2023.102763;D2;HRM;0
46;Big data as an exploration trigger or problem-solving patch: Design and integration of AI-embedded systems in the automotive industry;10.1016/j.technovation.2023.102763;D3;R&D;2
46;Big data as an exploration trigger or problem-solving patch: Design and integration of AI-embedded systems in the automotive industry;10.1016/j.technovation.2023.102763;D4;Inbound logistics;0
46;Big data as an exploration trigger or problem-solving patch: Design and integration of AI-embedded systems in the automotive industry;10.1016/j.technovation.2023.102763;D5;Production;2
46;Big data as an exploration trigger or problem-solving patch: Design and integration of AI-embedded systems in the automotive industry;10.1016/j.technovation.2023.102763;D6;Outbound logistics;0
46;Big data as an exploration trigger or problem-solving patch: Design and integration of AI-embedded systems in the automotive industry;10.1016/j.technovation.2023.102763;D7;Marketing & Sales;0
46;Big data as an exploration trigger or problem-solving patch: Design and integration of AI-embedded systems in the automotive industry;10.1016/j.technovation.2023.102763;D8;Customer support;2
46;Big data as an exploration trigger or problem-solving patch: Design and integration of AI-embedded systems in the automotive industry;10.1016/j.technovation.2023.102763;D9;Security;0
47;Digital Transformation with Artificial Intelligence: 10 examples and a guide;https://www.avenga.com/magazine/digital-transformation-with-artificial-intelligence-10-examples-a-guide/;A1;Conceptualization;2
47;Digital Transformation with Artificial Intelligence: 10 examples and a guide;https://www.avenga.com/magazine/digital-transformation-with-artificial-intelligence-10-examples-a-guide/;A2;Data Preparation & Exploration;1
47;Digital Transformation with Artificial Intelligence: 10 examples and a guide;https://www.avenga.com/magazine/digital-transformation-with-artificial-intelligence-10-examples-a-guide/;A3;Model Building and Evaluation;0
47;Digital Transformation with Artificial Intelligence: 10 examples and a guide;https://www.avenga.com/magazine/digital-transformation-with-artificial-intelligence-10-examples-a-guide/;A4;Deployment and Monitoring;1
47;Digital Transformation with Artificial Intelligence: 10 examples and a guide;https://www.avenga.com/magazine/digital-transformation-with-artificial-intelligence-10-examples-a-guide/;B1;Examples;2
47;Digital Transformation with Artificial Intelligence: 10 examples and a guide;https://www.avenga.com/magazine/digital-transformation-with-artificial-intelligence-10-examples-a-guide/;B2;Quick Read;2
47;Digital Transformation with Artificial Intelligence: 10 examples and a guide;https://www.avenga.com/magazine/digital-transformation-with-artificial-intelligence-10-examples-a-guide/;B3;Stakeholder Inclusivity;1
47;Digital Transformation with Artificial Intelligence: 10 examples and a guide;https://www.avenga.com/magazine/digital-transformation-with-artificial-intelligence-10-examples-a-guide/;B4;Feasibility - Capabilities;1
47;Digital Transformation with Artificial Intelligence: 10 examples and a guide;https://www.avenga.com/magazine/digital-transformation-with-artificial-intelligence-10-examples-a-guide/;B5;Feasibility - Resources;1
47;Digital Transformation with Artificial Intelligence: 10 examples and a guide;https://www.avenga.com/magazine/digital-transformation-with-artificial-intelligence-10-examples-a-guide/;B6;Recommendations of Techniques;2
47;Digital Transformation with Artificial Intelligence: 10 examples and a guide;https://www.avenga.com/magazine/digital-transformation-with-artificial-intelligence-10-examples-a-guide/;B7;Recommendations of Training;1
47;Digital Transformation with Artificial Intelligence: 10 examples and a guide;https://www.avenga.com/magazine/digital-transformation-with-artificial-intelligence-10-examples-a-guide/;B8;Evidence of Adoption;0
47;Digital Transformation with Artificial Intelligence: 10 examples and a guide;https://www.avenga.com/magazine/digital-transformation-with-artificial-intelligence-10-examples-a-guide/;C1;Development of dynamic capabilities;1
47;Digital Transformation with Artificial Intelligence: 10 examples and a guide;https://www.avenga.com/magazine/digital-transformation-with-artificial-intelligence-10-examples-a-guide/;C2;Simple solutions;1
47;Digital Transformation with Artificial Intelligence: 10 examples and a guide;https://www.avenga.com/magazine/digital-transformation-with-artificial-intelligence-10-examples-a-guide/;C3;Managerial capability development;2
47;Digital Transformation with Artificial Intelligence: 10 examples and a guide;https://www.avenga.com/magazine/digital-transformation-with-artificial-intelligence-10-examples-a-guide/;C4;Access to financial resources;0
47;Digital Transformation with Artificial Intelligence: 10 examples and a guide;https://www.avenga.com/magazine/digital-transformation-with-artificial-intelligence-10-examples-a-guide/;C5;Sharing of success stories;2
47;Digital Transformation with Artificial Intelligence: 10 examples and a guide;https://www.avenga.com/magazine/digital-transformation-with-artificial-intelligence-10-examples-a-guide/;C6;Market regulation & standards;1
47;Digital Transformation with Artificial Intelligence: 10 examples and a guide;https://www.avenga.com/magazine/digital-transformation-with-artificial-intelligence-10-examples-a-guide/;C7;AI Strategy;2
47;Digital Transformation with Artificial Intelligence: 10 examples and a guide;https://www.avenga.com/magazine/digital-transformation-with-artificial-intelligence-10-examples-a-guide/;C8;Innovation culture;1
47;Digital Transformation with Artificial Intelligence: 10 examples and a guide;https://www.avenga.com/magazine/digital-transformation-with-artificial-intelligence-10-examples-a-guide/;C9;Data governance;1
47;Digital Transformation with Artificial Intelligence: 10 examples and a guide;https://www.avenga.com/magazine/digital-transformation-with-artificial-intelligence-10-examples-a-guide/;C10;Ethical considerations;0
47;Digital Transformation with Artificial Intelligence: 10 examples and a guide;https://www.avenga.com/magazine/digital-transformation-with-artificial-intelligence-10-examples-a-guide/;D1;Management support;1
47;Digital Transformation with Artificial Intelligence: 10 examples and a guide;https://www.avenga.com/magazine/digital-transformation-with-artificial-intelligence-10-examples-a-guide/;D2;HRM;2
47;Digital Transformation with Artificial Intelligence: 10 examples and a guide;https://www.avenga.com/magazine/digital-transformation-with-artificial-intelligence-10-examples-a-guide/;D3;R&D;2
47;Digital Transformation with Artificial Intelligence: 10 examples and a guide;https://www.avenga.com/magazine/digital-transformation-with-artificial-intelligence-10-examples-a-guide/;D4;Inbound logistics;2
47;Digital Transformation with Artificial Intelligence: 10 examples and a guide;https://www.avenga.com/magazine/digital-transformation-with-artificial-intelligence-10-examples-a-guide/;D5;Production;2
47;Digital Transformation with Artificial Intelligence: 10 examples and a guide;https://www.avenga.com/magazine/digital-transformation-with-artificial-intelligence-10-examples-a-guide/;D6;Outbound logistics;2
47;Digital Transformation with Artificial Intelligence: 10 examples and a guide;https://www.avenga.com/magazine/digital-transformation-with-artificial-intelligence-10-examples-a-guide/;D7;Marketing & Sales;2
47;Digital Transformation with Artificial Intelligence: 10 examples and a guide;https://www.avenga.com/magazine/digital-transformation-with-artificial-intelligence-10-examples-a-guide/;D8;Customer support;2
47;Digital Transformation with Artificial Intelligence: 10 examples and a guide;https://www.avenga.com/magazine/digital-transformation-with-artificial-intelligence-10-examples-a-guide/;D9;Security;2
48;AI Adoption: Shift your focus from tools and technology to solving problems;https://www.westmonroe.com/perspectives/point-of-view/ai-adoption-shift-focus-from-tools-technology-to-solving-problems;A1;Conceptualization;2
48;AI Adoption: Shift your focus from tools and technology to solving problems;https://www.westmonroe.com/perspectives/point-of-view/ai-adoption-shift-focus-from-tools-technology-to-solving-problems;A2;Data Preparation & Exploration;2
